City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
82,Puerto Baquerizo Moreno,EC,-0.9,-89.6,76.19,69,40,9.22,scattered clouds
83,Vilhena,BR,-12.7406,-60.1458,88.02,27,20,6.91,few clouds
84,Quatre Cocos,MU,-20.2078,57.7625,68.11,73,5,10.16,clear sky
85,Hithadhoo,MV,-0.6,73.0833,82.11,73,100,6.62,overcast clouds
86,Saint-Georges,GD,12.0564,-61.7485,87.48,66,20,20.71,few clouds
87,Tuktoyaktuk,CA,69.4541,-133.0374,46.4,87,75,4.61,broken clouds
88,Mala,PE,-12.6581,-76.6308,66.88,70,20,7.36,few clouds
89,Bredasdorp,ZA,-34.5322,20.0403,49.24,86,0,7.34,clear sky
90,San Patricio,US,28.017,-97.5169,99.16,42,0,20.11,clear sky
91,Auki,SB,-8.7676,160.7034,76.55,88,12,4.03,few clouds
92,Saldanha,ZA,-33.0117,17.9442,48.25,72,0,9.64,clear sky
93,Lata,PT,40.1629,-8.3327,73.08,46,1,5.64,clear sky
94,Beringovskiy,RU,63.05,179.3167,44.78,79,100,11.43,overcast clouds
95,Queenstown,ZA,-31.8976,26.8753,45.61,70,100,2.35,overcast clouds
96,Cherskiy,RU,68.75,161.3,52.38,48,100,5.48,overcast clouds
97,Castro,BR,-24.7911,-50.0119,74.14,46,93,3.69,overcast clouds
98,New Norfolk,AU,-42.7826,147.0587,44.71,88,100,2.44,overcast clouds
99,Eureka,US,40.8021,-124.1637,91.67,75,27,7.0,scattered clouds
100,Raudeberg,NO,61.9875,5.1352,59.67,86,100,9.28,light rain
101,Kavieng,PG,-2.5744,150.7967,82.11,77,63,10.87,broken clouds
102,Grand-Santi,GF,4.25,-54.3833,85.91,65,100,1.95,overcast clouds
103,Cabo San Lucas,MX,22.8909,-109.9124,91.62,76,20,10.36,few clouds
104,Hasaki,JP,35.7333,140.8333,75.6,86,50,13.27,scattered clouds
105,Carnarvon,AU,-24.8667,113.6333,58.68,50,0,16.28,clear sky
106,Lavrentiya,RU,65.5833,-171.0,41.22,94,100,9.84,moderate rain
107,Saint-Louis,SN,16.3333,-15.0,91.71,47,100,5.23,overcast clouds
108,Dhidhdhoo,MV,6.8833,73.1,81.36,77,100,12.93,overcast clouds
109,Mar Del Plata,AR,-38.0023,-57.5575,53.1,98,100,10.36,fog
110,Namibe,AO,-15.1961,12.1522,64.02,87,81,3.2,broken clouds
111,Manica,FR,49.0,-1.1667,71.69,50,100,6.91,overcast clouds
112,Tiksi,RU,71.6872,128.8694,45.01,79,8,3.89,clear sky
113,Saint-Paul,RE,-21.0096,55.2707,68.36,80,51,0.74,light rain
114,Port Lincoln,AU,-34.7333,135.8667,55.83,85,97,22.35,overcast clouds
115,Caravelas,BR,-17.7125,-39.2481,75.2,62,82,7.47,broken clouds
116,Nome,US,64.5011,-165.4064,49.15,87,100,0.0,overcast clouds
117,Bambous Virieux,MU,-20.3428,57.7575,68.25,77,40,6.91,scattered clouds
118,Inongo,CD,-1.95,18.2667,70.27,86,99,2.57,overcast clouds
119,Lebu,CL,-37.6167,-73.65,49.06,95,100,5.7,light rain
120,Valparaiso,CL,-33.0393,-71.6273,55.04,99,100,6.91,fog
121,Alekseyevsk,RU,57.8406,108.3492,59.52,98,98,3.13,overcast clouds
122,Sur,OM,22.5667,59.5289,91.4,62,92,4.81,overcast clouds
123,Labytnangi,RU,66.6572,66.4183,51.08,79,90,12.03,overcast clouds
124,Alice,US,27.7523,-98.0697,100.29,37,20,17.27,few clouds
125,Leningradskiy,RU,69.3833,178.4167,34.48,93,100,3.74,overcast clouds
126,Bethel,US,41.3712,-73.414,95.04,49,0,13.8,clear sky
127,Victoria,HK,22.2855,114.1577,88.18,84,3,8.01,clear sky
128,Maniitsoq,GL,65.4167,-52.9,44.85,90,100,14.16,overcast clouds
129,San Andres,CO,12.5847,-81.7006,87.82,70,40,14.97,scattered clouds
130,Dunedin,NZ,-45.8742,170.5036,44.8,81,100,2.06,overcast clouds
131,Monte Carmelo,BR,-18.7247,-47.4986,80.71,31,0,7.36,clear sky
132,Belaya Gora,RU,68.5333,146.4167,59.47,45,75,5.32,broken clouds
133,Sukumo,JP,32.9333,132.7333,74.39,95,99,2.98,overcast clouds
134,Tommot,RU,58.9564,126.2925,67.19,92,10,2.04,clear sky
135,Brae,GB,60.3964,-1.353,54.14,88,100,10.27,overcast clouds
136,Labuhan,ID,-6.8844,112.2051,73.04,80,87,8.77,overcast clouds
137,Shakawe,BW,-18.3667,21.85,64.6,31,0,4.92,clear sky
138,Bereda,ES,43.2686,-7.5406,75.42,74,0,5.55,clear sky
139,Sisimiut,GL,66.9395,-53.6735,49.05,74,89,11.97,overcast clouds
140,Chapais,CA,49.7834,-74.8492,74.98,60,100,15.48,overcast clouds
141,Codrington,AU,-38.2667,141.9667,57.47,69,100,12.64,overcast clouds
142,Dauphin,CA,51.1494,-100.0502,69.94,49,40,4.61,scattered clouds
143,Zhigansk,RU,66.7697,123.3711,53.42,88,5,9.84,clear sky
144,Nerchinskiy Zavod,RU,51.3088,119.61,58.39,93,11,2.35,few clouds
145,Ponta Delgada,PT,37.7333,-25.6667,74.12,88,20,10.36,few clouds
146,Namatanai,PG,-3.6667,152.4333,78.64,85,18,6.91,few clouds
147,Diego De Almagro,CL,-26.3667,-70.05,70.86,27,0,7.76,clear sky
148,Acarau,BR,-2.8856,-40.12,84.83,64,66,18.84,broken clouds
149,Gizo,SB,-8.103,156.8419,81.52,77,80,6.44,light rain
150,Salto,UY,-31.3833,-57.9667,74.44,73,27,8.52,scattered clouds
151,Devils Lake,US,48.1128,-98.8651,66.94,64,100,14.97,overcast clouds
152,Saint-Joseph,RE,-21.3667,55.6167,65.21,79,23,10.29,few clouds
153,Nikolskoye,RU,59.7035,30.7861,64.29,92,100,3.85,overcast clouds
154,Ribeira Grande,PT,38.5167,-28.7,75.6,88,75,9.22,broken clouds
155,Awjilah,LY,29.1081,21.2869,89.13,21,0,10.38,clear sky
156,Kodiak,US,57.79,-152.4072,54.91,88,100,16.11,light rain
157,Kharp,RU,66.8014,65.8081,49.87,87,100,9.08,overcast clouds
158,Severo-Kurilsk,RU,50.6789,156.125,51.75,98,100,13.47,light rain
159,Pentecoste,BR,-3.7928,-39.2703,87.66,48,97,11.1,overcast clouds
160,Glasgow,GB,55.8652,-4.2576,64.2,89,75,12.66,broken clouds
161,Whitehaven,GB,54.549,-3.5841,61.66,93,93,11.99,overcast clouds
162,Charters Towers,AU,-20.1,146.2667,56.37,93,0,6.8,clear sky
163,Clyde River,CA,70.4692,-68.5914,41.23,100,100,17.27,mist
164,Norman Wells,CA,65.282,-126.8329,69.84,43,40,10.36,scattered clouds
165,Kushiro,JP,42.975,144.3747,63.25,93,100,3.67,overcast clouds
166,Sakaiminato,JP,35.55,133.2333,76.98,88,75,4.61,broken clouds
167,Tuatapere,NZ,-46.1333,167.6833,42.3,95,100,2.48,overcast clouds
168,Mahibadhoo,MV,3.7833,72.9667,82.26,73,82,11.07,broken clouds
169,Dunn,US,44.95,-91.8835,77.04,63,8,15.05,clear sky
170,Dikson,RU,73.5069,80.5464,46.08,85,100,17.94,overcast clouds
171,Kavaratti,IN,10.5669,72.642,80.82,79,100,13.22,overcast clouds
172,Kattivakkam,IN,13.2167,80.3167,84.07,86,100,6.64,overcast clouds
173,Dom Pedrito,BR,-30.9828,-54.6731,70.72,88,100,4.92,moderate rain
174,Mogadishu,SO,2.0371,45.3438,75.87,83,65,18.37,broken clouds
175,Hilo,US,19.7297,-155.09,81.28,67,40,1.99,scattered clouds
176,Husavik,IS,66.0449,-17.3389,48.81,82,100,6.17,overcast clouds
177,Desenzano Del Garda,IT,45.468,10.534,92.32,35,28,2.3,scattered clouds
178,Vestmannaeyjar,IS,63.4427,-20.2734,53.33,85,84,13.94,broken clouds
179,El Doncello,CO,1.6782,-75.2847,83.71,63,99,3.85,overcast clouds
180,Vaitape,PF,-16.5167,-151.75,78.55,76,2,11.97,light rain
181,Saskylakh,RU,71.9167,114.0833,59.81,78,88,5.86,overcast clouds
182,Deputatskiy,RU,69.3,139.9,52.97,76,100,2.37,overcast clouds
183,Caico,BR,-6.4583,-37.0978,84.63,46,100,22.15,overcast clouds
184,Kungurtug,RU,50.5994,97.5228,46.38,91,5,2.93,clear sky
185,Xining,CN,36.6167,101.7667,55.38,71,0,2.75,clear sky
186,Aykhal,RU,66.0,111.5,63.43,88,100,6.11,overcast clouds
187,Ugoofaaru,MV,5.6667,73.0,81.54,75,65,11.92,broken clouds
188,Santa Cruz,BO,-17.8,-63.1667,89.06,45,75,21.85,broken clouds
189,Chokurdakh,RU,70.6333,147.9167,55.2,57,97,5.82,overcast clouds
190,Ossora,RU,59.2353,163.0719,52.16,77,7,1.7,clear sky
191,Longyearbyen,SJ,78.2186,15.6401,48.04,81,75,13.8,broken clouds
192,Richards Bay,ZA,-28.783,32.0377,63.54,54,5,18.3,clear sky
193,Port Hardy,CA,50.6996,-127.4199,60.98,82,75,6.91,broken clouds
194,Sao Filipe,CV,14.8961,-24.4956,78.98,80,100,1.61,light rain
195,Gambiran,ID,-6.7988,111.4951,70.0,81,60,5.79,broken clouds
196,Aklavik,CA,68.2191,-135.0107,50.0,81,100,0.0,overcast clouds
197,Palmer,US,42.1584,-72.3287,95.92,40,75,16.11,broken clouds
198,Faanui,PF,-16.4833,-151.75,78.51,76,2,12.01,light rain
199,Sitka,US,57.0531,-135.33,57.09,88,100,8.05,mist
200,Smithers,CA,54.7804,-127.1743,57.52,88,100,3.44,light rain
201,Perth,AU,-31.9333,115.8333,56.17,85,0,9.22,clear sky
202,Adrar,MR,20.5022,-10.0711,104.67,6,4,9.89,clear sky
203,Tarancon,ES,40.0085,-3.0073,96.22,13,10,15.05,clear sky
204,Coahuayana,MX,18.7333,-103.6833,92.3,46,50,5.93,scattered clouds
205,Conakry,GN,9.538,-13.6773,78.87,83,75,6.91,broken clouds
206,Neuquen,AR,-38.9516,-68.0591,46.29,87,75,8.05,light rain
207,Honningsvag,NO,70.9821,25.9704,49.75,81,100,12.66,overcast clouds
208,Cochrane,CA,51.1834,-114.4687,79.9,41,0,6.91,clear sky
209,Kununurra,AU,-15.7667,128.7333,49.98,81,41,3.44,scattered clouds
210,Luganville,VU,-15.5333,167.1667,76.17,89,37,1.12,scattered clouds
211,Kargopol,RU,61.5071,38.9456,61.23,97,100,3.42,overcast clouds
212,Ketchikan,US,55.3422,-131.6461,57.67,100,100,13.8,moderate rain
213,Moi,NO,58.4567,6.5518,60.39,97,100,6.11,overcast clouds
214,Wattegama,LK,6.7989,81.4808,78.12,78,100,2.13,overcast clouds
215,Paredon,MX,16.0333,-93.8667,85.53,69,65,5.03,broken clouds
216,Ampanihy,MG,-24.7,44.75,63.34,86,0,4.03,clear sky
217,Ntcheu,MW,-14.8203,34.6359,62.74,57,83,3.58,broken clouds
218,Makakilo City,US,21.3469,-158.0858,80.92,62,75,14.97,broken clouds
219,Gat,IL,31.61,34.7642,81.28,100,0,2.26,clear sky
220,Mattru,SL,7.6244,-11.8332,72.21,97,100,3.44,light rain
221,Little Baguio,PH,7.8939,125.2764,66.07,97,100,0.65,overcast clouds
222,Karpathos,GR,35.507,27.2132,76.96,69,0,21.85,clear sky
223,Peniche,PT,39.3558,-9.3811,75.29,78,3,13.69,clear sky
224,Pisco,PE,-13.7,-76.2167,62.65,82,2,10.36,mist
225,Chipinge,ZW,-20.1883,32.6236,56.91,48,0,3.76,clear sky
226,Mondlo,ZA,-27.983,30.7177,42.17,78,0,2.33,clear sky
227,Saurimo,AO,-9.6608,20.3916,72.64,27,60,2.62,broken clouds
228,Klaksvik,FO,62.2266,-6.589,52.72,94,100,27.13,light rain
229,Ponta Do Sol,PT,32.6667,-17.1,85.12,39,2,2.21,clear sky
230,Bonavista,CA,48.6499,-53.1147,67.08,81,92,11.83,light rain
231,Saint-Philippe,RE,-21.3585,55.7679,66.22,79,43,10.76,scattered clouds
232,Coihaique,CL,-45.5752,-72.0662,36.21,75,100,4.61,overcast clouds
233,Trujillo,PE,-8.116,-79.03,60.76,88,100,10.36,fog
234,Am Timan,TD,11.0297,20.2827,80.29,71,89,1.43,light rain
235,Kisanga,TZ,-7.4362,37.7034,73.17,69,45,7.47,scattered clouds
236,Riverton,US,40.5219,-111.9391,89.28,34,0,17.27,clear sky
237,Pochutla,MX,15.7432,-96.4661,87.82,57,100,5.14,overcast clouds
238,Gold Coast,AU,-28.0,153.4333,57.27,92,40,8.05,scattered clouds
239,Burnie,AU,-41.0667,145.9167,51.94,90,99,9.66,overcast clouds
240,Berlevag,NO,70.8578,29.0864,51.75,71,0,13.8,clear sky
241,Charagua,BO,-19.8,-63.2167,89.17,30,0,11.12,clear sky
242,Puerto Montt,CL,-41.4698,-72.9447,50.83,81,75,6.91,broken clouds
243,Gravdal,NO,68.1214,13.5031,53.62,76,59,15.08,broken clouds
244,Rocha,UY,-34.4833,-54.3333,65.44,88,100,3.94,overcast clouds
245,Kloulklubed,PW,7.0419,134.2556,82.9,72,100,6.62,overcast clouds
246,Yangambi,CD,0.8102,24.4336,76.98,75,91,2.28,overcast clouds
247,Zilair,RU,52.2332,57.4392,65.77,63,100,4.25,overcast clouds
248,Sayaxche,GT,16.5167,-90.1667,90.18,50,83,1.92,broken clouds
249,Haines Junction,CA,60.7522,-137.5108,49.95,93,100,0.0,overcast clouds
250,Herat,AF,34.5,62.0,87.87,19,0,33.04,clear sky
251,Dhangadhi,NP,28.7079,80.5961,81.12,78,23,4.45,moderate rain
252,Saint George,US,37.1041,-113.5841,98.64,30,0,4.0,clear sky
253,Kamiichi,JP,36.7,137.3667,76.77,83,86,3.98,overcast clouds
254,Bushehr,IR,28.9684,50.8385,91.49,49,0,6.91,clear sky
255,Matara,LK,5.9485,80.5353,77.99,86,100,11.95,overcast clouds
256,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,50.59,100,100,6.71,light intensity shower rain
257,Margaritas,MX,20.4538,-102.4739,85.37,38,57,2.51,broken clouds
258,Livingston,GB,55.9029,-3.5226,62.96,89,75,8.05,light rain
259,Martaban,MM,16.5314,97.6111,78.12,87,99,1.43,overcast clouds
260,Chara,RU,56.9064,118.2631,64.13,76,6,2.91,clear sky
261,Karakol,KG,42.4907,78.3936,60.93,73,40,3.69,scattered clouds
262,Mahina,PF,-17.5065,-149.489,80.37,74,40,9.22,light rain
263,Hualmay,PE,-11.0964,-77.6139,68.11,68,8,12.15,clear sky
264,Sovetskiy,RU,61.3614,63.5842,57.87,93,71,1.86,broken clouds
265,Jardim,BR,-21.4803,-56.1381,93.83,19,15,6.67,few clouds
266,Belmonte,BR,-15.8631,-38.8828,75.83,63,9,8.01,clear sky
267,Xai-Xai,MZ,-25.0519,33.6442,67.14,74,100,20.36,overcast clouds
268,La Ronge,CA,55.1001,-105.2842,70.05,43,75,8.05,broken clouds
269,Mlonggo,ID,-6.5333,110.7,74.08,77,88,8.79,overcast clouds
270,Alta Floresta,BR,-9.8756,-56.0861,96.62,20,20,4.61,few clouds
271,Kruisfontein,ZA,-34.0033,24.7314,51.89,87,9,6.06,clear sky
272,Leon,MX,21.1167,-101.6667,80.15,50,37,3.89,scattered clouds
273,Rossland,CA,49.0831,-117.8022,82.62,27,6,1.99,clear sky
274,Sorong,ID,-0.8833,131.25,78.12,87,85,4.72,overcast clouds
275,Omsukchan,RU,62.5333,155.8,49.71,58,76,4.45,broken clouds
276,Esmeraldas,BR,-19.7625,-44.3139,77.11,28,0,7.47,clear sky
277,Hovd,MN,48.0056,91.6419,62.55,30,0,8.63,clear sky
278,Adelaide,AU,-34.9333,138.6,57.85,85,75,9.22,broken clouds
279,Vao,NC,-22.6667,167.4833,72.21,74,100,13.65,overcast clouds
280,Suhbaatar,MN,50.2314,106.2078,57.6,90,100,2.98,light rain
281,Utraula,IN,27.3167,82.4167,81.91,73,39,16.26,scattered clouds
282,Azangaro,PE,-14.9167,-70.2167,62.62,17,84,3.4,broken clouds
283,Boende,CD,-0.2167,20.8667,79.43,67,97,1.95,overcast clouds
284,Fontenay-Le-Comte,FR,46.5833,-1.0,79.25,34,6,12.62,clear sky
285,Yulara,AU,-25.2406,130.9889,51.76,72,0,9.19,clear sky
286,Shingu,JP,33.7333,135.9833,73.24,85,100,3.74,overcast clouds
287,Ancud,CL,-41.8697,-73.8203,48.22,91,100,4.65,overcast clouds
288,Te Anau,NZ,-45.4167,167.7167,38.16,95,92,1.45,overcast clouds
289,Canyon Lake,US,29.8752,-98.2625,100.18,42,23,4.0,few clouds
290,Rondonopolis,BR,-16.4708,-54.6356,95.74,18,5,4.65,clear sky
291,Grindavik,IS,63.8424,-22.4338,53.55,82,75,9.22,broken clouds
292,Maumere,ID,-8.6199,122.2111,74.3,72,40,6.38,scattered clouds
293,Karratha,AU,-20.7377,116.8463,65.23,46,0,13.06,clear sky
294,Manokwari,ID,-0.8667,134.0833,77.18,79,61,2.98,broken clouds
295,Georgetown,MY,5.4112,100.3354,78.73,97,40,3.44,scattered clouds
296,Hervey Bay,AU,-25.2986,152.8535,61.12,78,4,9.95,clear sky
297,Perepravnaya,RU,44.3366,40.7849,58.42,89,5,6.06,clear sky
298,Yuanping,CN,38.7153,112.7575,69.39,65,100,2.82,overcast clouds
299,Vredendal,ZA,-31.6683,18.5012,56.03,35,0,9.89,clear sky
300,Bo Rai,TH,12.5728,102.5371,79.77,94,99,1.07,overcast clouds
301,Manggar,ID,-2.8833,108.2667,79.65,85,94,11.68,overcast clouds
302,Nanortalik,GL,60.1432,-45.2371,47.84,78,100,5.77,overcast clouds
303,Mabaruma,GY,8.2,-59.7833,80.17,89,66,5.3,broken clouds
304,Grand Gaube,MU,-20.0064,57.6608,68.4,74,0,3.0,clear sky
305,Buraydah,SA,26.326,43.975,100.85,10,98,5.77,overcast clouds
306,Neustadt,DE,49.7117,12.0872,77.7,50,0,0.0,clear sky
307,Zelenoborsk,RU,61.4669,64.0333,56.01,86,72,0.94,broken clouds
308,Turukhansk,RU,65.8167,87.9833,52.93,88,100,14.58,overcast clouds
309,Macamic,CA,48.7502,-78.9996,72.68,80,7,8.59,clear sky
310,Payo,ID,-3.7508,103.6372,72.03,99,100,2.19,light rain
311,Santiago Del Estero,AR,-27.7951,-64.2615,83.93,42,0,5.48,clear sky
312,Bam,IR,29.106,58.357,96.55,20,96,8.23,overcast clouds
313,Yangjiang,CN,21.85,111.9667,81.34,87,2,3.22,clear sky
314,Antibes,FR,43.5624,7.1278,83.68,69,0,2.3,clear sky
315,Jiazi,CN,22.8779,116.067,83.46,87,34,7.94,scattered clouds
316,Lubango,AO,-14.9172,13.4925,60.53,41,2,4.18,clear sky
317,Banjar,ID,-8.19,114.9675,69.3,85,31,6.15,scattered clouds
318,Champerico,GT,14.3,-91.9167,90.14,74,99,3.89,overcast clouds
319,Alikalia,SL,9.1667,-11.4,69.73,99,100,2.98,moderate rain
320,Sabzevar,IR,36.2126,57.6819,87.08,27,0,11.5,clear sky
321,Urumqi,CN,43.801,87.6005,67.15,73,20,11.18,few clouds
322,Kenai,US,60.5544,-151.2583,62.69,68,100,11.5,overcast clouds
323,Ucluelet,CA,48.9329,-125.5528,61.11,91,98,1.99,overcast clouds
324,Lima,PE,-12.0432,-77.0282,61.05,77,100,17.27,overcast clouds
325,Desbiens,CA,48.4178,-71.9495,79.45,61,100,8.77,overcast clouds
326,Oriximina,BR,-1.7656,-55.8661,89.76,45,91,5.97,overcast clouds
327,Itoman,JP,26.1247,127.6694,84.22,89,100,3.44,overcast clouds
328,Esperance,AU,-33.8667,121.9,52.29,69,100,12.35,overcast clouds
329,Pajusti,EE,59.2807,26.4119,58.95,97,9,4.0,clear sky
330,Acapulco,MX,16.8634,-99.8901,87.62,66,40,5.75,scattered clouds
331,Dire,ML,12.2833,-10.9667,77.2,88,100,0.74,light rain
332,Saint-Francois,FR,46.4154,3.9054,85.44,42,0,4.61,clear sky
333,Pangnirtung,CA,66.1451,-65.7125,44.6,93,75,10.36,fog
334,Frankfort,ZA,-27.2667,28.4833,44.53,29,0,3.96,clear sky
335,Waipawa,NZ,-41.4122,175.5153,45.09,87,100,10.78,overcast clouds
336,Maihar,IN,24.2667,80.75,78.53,87,100,8.34,heavy intensity rain
337,Zadar,HR,44.1197,15.2422,84.81,42,0,2.3,clear sky
338,Zuenoula,CI,7.4292,-6.0431,73.09,84,83,4.25,broken clouds
339,Vila Do Maio,CV,15.1333,-23.2167,81.39,84,100,8.19,overcast clouds
340,Mayo,US,38.8876,-76.5119,98.94,67,0,8.05,clear sky
341,Mantua,IT,45.1667,10.7833,92.44,60,41,1.01,scattered clouds
342,Okhotsk,RU,59.3833,143.3,54.97,93,100,18.5,light rain
343,Zyryanka,RU,65.75,150.85,61.48,54,100,2.06,overcast clouds
344,Erdenet,MN,49.0333,104.0833,46.89,89,68,3.42,broken clouds
345,Kodino,RU,63.7198,39.6447,56.55,93,100,3.33,overcast clouds
346,San Pedro,PH,14.35,121.0167,82.31,83,40,1.14,scattered clouds
347,Ahipara,NZ,-35.1667,173.1667,60.76,95,100,22.79,light rain
348,Fort Nelson,CA,58.8053,-122.7002,72.99,27,75,6.91,broken clouds
349,Prado,BR,-17.3411,-39.2208,75.02,64,100,8.03,overcast clouds
350,Praia,CV,14.9215,-23.5087,81.14,83,20,9.22,few clouds
351,Dakar,SN,14.6937,-17.4441,77.88,78,100,6.22,overcast clouds
352,Kawalu,ID,-7.3817,108.2082,69.26,93,99,2.15,overcast clouds
353,Bathsheba,BB,13.2167,-59.5167,86.61,82,40,16.11,scattered clouds
354,Urucara,BR,-2.5364,-57.76,91.8,42,38,2.84,scattered clouds
355,Hobyo,SO,5.3505,48.5268,75.99,83,25,25.5,scattered clouds
356,Sungairaya,ID,0.7,108.9,77.76,88,88,6.13,overcast clouds
357,Maine-Soroa,NE,13.2114,12.0241,93.15,35,31,3.42,scattered clouds
358,Arklow,IE,52.7931,-6.1414,64.08,82,9,20.31,clear sky
359,Kisangani,CD,0.5167,25.2,77.36,78,75,1.59,broken clouds
360,Russell,US,32.3502,-85.1999,93.96,52,0,4.61,clear sky
361,Awbari,LY,26.5921,12.7805,88.29,19,0,7.94,clear sky
362,Tasiilaq,GL,65.6145,-37.6368,48.36,83,30,5.91,scattered clouds
363,Locri,IT,38.2414,16.2623,79.84,70,0,13.22,clear sky
364,Buala,SB,-8.145,159.5921,79.5,82,6,7.02,clear sky
365,Dongkan,CN,33.9997,119.8308,71.58,91,0,5.23,clear sky
366,Rongcheng,CN,30.634,117.8517,78.22,86,3,2.37,clear sky
367,Kambove,CD,-10.8764,26.5969,62.74,42,20,4.61,few clouds
368,Rio Bravo,MX,25.9833,-98.1,100.31,34,0,20.6,clear sky
369,Iqaluit,CA,63.7506,-68.5145,47.93,87,75,10.36,broken clouds
370,Alofi,NU,-19.0595,-169.9187,64.29,94,100,3.44,overcast clouds
371,Sterling,US,39.0062,-77.4286,99.34,47,20,12.66,few clouds
372,Taian,CN,36.1853,117.12,71.78,90,0,4.54,clear sky
373,Nongstoin,IN,25.5167,91.2667,65.79,99,100,2.17,overcast clouds
374,Egvekinot,RU,66.3167,-179.1667,36.93,72,95,7.14,overcast clouds
375,Brewster,US,41.3973,-73.6171,96.62,49,0,13.8,clear sky
376,Luderitz,NA,-26.6481,15.1594,64.13,53,4,8.68,clear sky
377,Santa Maria,BR,-29.6842,-53.8069,76.3,73,0,3.44,clear sky
378,Moree,AU,-29.4667,149.85,48.94,70,19,8.48,few clouds
379,Coxim,BR,-18.5067,-54.76,97.21,16,0,7.47,clear sky
380,Kokstad,ZA,-30.5472,29.4241,40.93,82,95,7.18,overcast clouds
381,Praia Da Vitoria,PT,38.7333,-27.0667,77.76,94,75,6.35,light rain
382,Lebyazhye,RU,55.2689,66.4947,66.33,79,100,5.84,overcast clouds
383,Port Blair,IN,11.6667,92.75,81.12,82,74,1.59,broken clouds
384,Huilong,CN,31.8111,121.655,79.93,88,10,6.53,clear sky
385,Havoysund,NO,70.9963,24.6622,50.23,84,75,9.24,broken clouds
386,Port Macquarie,AU,-31.4333,152.9167,43.9,91,6,5.48,clear sky
387,Temir,KZ,49.1414,57.13,71.92,62,38,7.63,scattered clouds
388,Aquin,HT,18.2833,-73.4,84.27,68,100,4.5,overcast clouds
389,Constitucion,CL,-35.3333,-72.4167,55.13,91,100,11.43,overcast clouds
390,Pacific Grove,US,36.6177,-121.9166,68.2,87,75,11.5,broken clouds
391,Lebanon,US,36.2081,-86.2911,96.19,60,20,9.22,few clouds
392,Lazaro Cardenas,MX,17.9583,-102.2,86.43,63,99,8.7,overcast clouds
393,Snezhnogorsk,RU,69.1933,33.2531,55.18,80,93,3.51,overcast clouds
394,Thiruvananthapuram,IN,8.4833,76.9167,78.78,83,20,6.91,mist
395,Isangel,VU,-19.55,169.2667,75.76,89,3,3.02,clear sky
396,Dera Bugti,PK,29.0307,69.151,81.68,79,95,11.54,light rain
397,Comodoro Rivadavia,AR,-45.8667,-67.5,39.06,56,0,2.3,clear sky
398,Meulaboh,ID,4.1363,96.1285,75.72,93,100,4.72,overcast clouds
399,Kimbe,PG,-5.5502,150.1429,74.98,90,10,4.81,clear sky
400,Sao Domingos Do Prata,BR,-19.865,-42.9683,77.11,45,0,7.47,clear sky
401,Krasnoselkup,RU,65.7,82.4667,53.87,96,100,21.18,light rain
402,Tilichiki,RU,60.4667,166.1,51.53,79,31,3.36,scattered clouds
403,Tyukhtet,RU,56.5389,89.3011,53.33,98,100,5.19,overcast clouds
404,Karasburg,NA,-28.0167,18.75,53.71,25,0,11.88,clear sky
405,Synya,RU,65.3718,58.0387,50.94,78,86,5.17,overcast clouds
406,Seminole,US,28.7086,-81.2081,97.41,54,0,6.91,clear sky
407,Fuling,CN,29.7022,107.3919,78.13,90,36,2.98,scattered clouds
408,Yagodnoye,RU,62.55,149.6667,57.33,79,73,2.26,broken clouds
409,Ciudad Bolivar,VE,8.1222,-63.5497,88.72,51,97,7.05,overcast clouds
410,Tacoronte,ES,28.4769,-16.4102,84.13,37,0,17.27,clear sky
411,Plettenberg Bay,ZA,-34.0527,23.3716,54.9,75,71,2.82,broken clouds
412,Henties Bay,NA,-22.116,14.2845,55.11,90,22,2.1,few clouds
413,Aksarka,RU,66.5606,67.7975,50.77,78,74,12.21,broken clouds
414,Casper,US,42.8666,-106.3131,75.79,43,20,4.61,few clouds
415,Nabire,ID,-3.3667,135.4833,75.47,92,100,3.02,overcast clouds
416,Canton,CN,23.1167,113.25,88.88,57,0,5.97,clear sky
417,Porto Novo,BJ,6.4965,2.6036,78.62,80,43,7.58,scattered clouds
418,Townsville,AU,-19.25,146.8,56.28,94,28,0.0,scattered clouds
419,Solnechnyy,RU,50.7214,136.6319,60.31,93,3,2.8,clear sky
420,Necochea,AR,-38.5473,-58.7368,48.67,88,100,9.78,overcast clouds
421,Suluq,LY,31.6682,20.2521,83.66,43,0,18.72,clear sky
422,Cervo,ES,43.6702,-7.4101,67.96,79,1,12.77,clear sky
423,Pevek,RU,69.7008,170.3133,35.28,91,38,1.81,scattered clouds
424,Nantucket,US,41.2835,-70.0995,86.11,85,75,14.97,mist
425,Mehamn,NO,71.0357,27.8492,51.71,87,52,11.88,broken clouds
426,Meaford,CA,44.6001,-80.583,79.09,88,52,16.08,broken clouds
427,Harper,LR,4.375,-7.7169,75.09,77,93,8.21,overcast clouds
428,Wajir,KE,1.7471,40.0573,80.35,41,20,25.23,few clouds
429,Chernushka,RU,56.5072,56.0766,65.98,79,24,2.84,few clouds
430,Axim,GH,4.8699,-2.2405,74.7,83,21,7.4,few clouds
431,Ahuimanu,US,21.4447,-157.8378,82.11,66,40,16.11,scattered clouds
